id;vehicles_per_day;strassen_laenge;Unfaelle_todesfolge;Unfaelle_schwer;Unfaelle_leicht;real_labels_print;cnn_prediction;x_coord_print;y_coord_print
873;1050;1.325;0;0;2;2;2;2782130.0;1185680.0
874;2415;Jan 23;2;4;5;2;3;2741140.0;1247800.0
875;137;0.8150000000000001;0;0;0;0;0;2619970.0;1190160.0
876;474;0.7000000000000001;0;1;1;3;3;2521300.0;1172430.0
877;4967;2.015;0;6;21;1;1;2683530.0;1225950.0
878;2339;1.385;0;2;1;2;2;2645590.0;1251020.0
879;393;0.775;0;0;0;0;2;2661040.0;1228260.0
880;814;0.67;0;0;1;3;3;2649220.0;1222390.0
881;754;Jan 16;0;0;1;3;0;2607020.0;1250110.0
882;295;Jan 49;0;0;0;0;0;2639110.0;1228910.0
883;1376;1.7550000000000001;0;2;2;2;1;2654630.0;1181360.0
884;3959;0.71;0;0;4;2;3;2743620.0;1255340.0
885;5529;0.78;0;2;6;1;2;2667770.0;1220030.0
886;255;01. Jul;0;2;5;3;0;2709400.0;1248270.0
887;734;1.7850000000000001;0;1;22;2;1;2752100.0;1212960.0
888;4288;Jan 32;0;1;10;1;1;2689830.0;1251670.0
889;637;Jan 55;0;2;4;3;2;2520900.0;1163900.0
890;2910;1.115;0;3;8;2;2;2721170.0;1236070.0
891;203;0.77;0;0;0;0;0;2539670.0;1174560.0
892;2499;01. Feb;0;1;9;2;2;2716560.0;1260660.0
893;2852;1.9100000000000001;1;0;7;1;2;2577530.0;1103220.0
894;9721;Feb 46;0;1;3;1;0;2624260.0;1262650.0
895;2580;01. Jun;1;3;5;2;1;2706310.0;1237580.0
896;920;0.805;0;0;2;3;0;2539820.0;1206470.0
897;3491;2.285;0;0;0;0;1;2567280.0;1255930.0
898;2025;1.595;0;0;4;1;2;2597910.0;1212300.0
899;3626;01. Dez;0;4;7;1;2;2716230.0;1099650.0
900;150;0.72;0;1;0;4;0;2573320.0;1244840.0
901;236;1.055;0;1;0;3;0;2649250.0;1237270.0
902;835;0.795;0;0;0;0;2;2677910.0;1232600.0
903;7966;0.845;0;2;1;1;0;2628550.0;1257930.0
904;1338;0.905;0;1;7;2;3;2660260.0;1194390.0
905;954;1.0050000000000001;0;0;5;2;2;2714530.0;1267550.0
906;479;0.655;0;0;0;0;0;2633710.0;1218700.0
907;1004;Feb 64;0;2;6;2;2;2575010.0;1230620.0
908;3342;Jan 43;0;2;8;1;1;2689960.0;1207160.0
909;11516;Jan 44;0;0;0;0;1;2548990.0;1183110.0
910;933;1.635;0;0;2;2;2;2719840.0;1273170.0
911;1047;Jan 28;0;0;4;2;2;2609680.0;1183420.0
912;644;01. Aug;0;1;0;3;3;2611730.0;1223470.0
913;1952;1.105;0;1;5;2;2;2505210.0;1145650.0
914;5779;Mär 15;0;1;6;1;0;2727940.0;1277890.0
915;3118;0.685;1;1;1;2;3;2718420.0;1140110.0
916;1218;Jan 61;1;0;7;2;2;2614200.0;1197760.0
917;872;0.615;0;0;5;3;2;2758710.0;1208840.0
918;404;0.97;0;2;2;3;3;2535500.0;1203420.0
919;658;Jan 53;0;0;2;2;0;2536170.0;1203860.0
920;3763;0.68;0;0;1;2;2;2607540.0;1265000.0
921;2280;0.705;0;0;2;2;0;2753910.0;1245090.0
922;913;Jan 29;0;1;4;2;2;2504490.0;1132280.0
923;623;1.695;0;1;1;3;3;2564690.0;1120020.0
924;2383;2.745;0;5;16;1;1;2767000.0;1251040.0
925;31847;1.855;0;5;12;0;1;2674070.0;1246330.0
926;394;Jan 23;0;0;2;3;3;2542860.0;1165480.0
927;1357;03. Aug;1;4;26;1;1;2660670.0;1244640.0
928;1112;0.81;0;0;0;0;0;2523370.0;1154280.0
929;858;0.645;0;1;2;3;0;2643560.0;1193600.0
930;15237;Jan 31;0;0;1;1;1;2726260.0;1221150.0
931;7025;0.84;0;1;1;1;2;2556170.0;1135490.0
932;1100;0.9450000000000001;0;1;0;3;3;2738870.0;1263850.0
933;193;01. Nov;0;0;0;0;3;2594980.0;1225370.0
934;2447;0.9;0;0;1;2;1;2609970.0;1226260.0
935;2599;0.68;0;5;2;2;0;2570730.0;1190550.0
936;3385;1.2750000000000001;0;1;6;1;1;2718160.0;1078480.0
937;1591;0.6950000000000001;0;1;0;3;0;2610380.0;1237950.0
938;1660;2.625;0;6;10;1;1;2640700.0;1129050.0
939;1941;Jan 31;0;3;2;2;2;2696490.0;1282830.0
940;2248;Jan 53;1;2;5;2;2;2574700.0;1195660.0
941;327;0.905;0;0;0;0;3;2559260.0;1177770.0
942;229;1.5250000000000001;0;0;0;0;0;2654540.0;1142750.0
943;2896;Jan 18;0;2;5;2;2;2658310.0;1252500.0
944;492;0.75;0;0;2;3;0;2703810.0;1148800.0
945;1345;1.615;1;2;9;2;2;2528660.0;1158390.0
946;1332;1.405;0;0;2;2;2;2700400.0;1243150.0
947;327;0.68;0;0;0;0;0;2551270.0;1163830.0
948;7210;Jan 56;0;0;0;0;1;2576940.0;1251360.0
949;113;0.8300000000000001;0;0;0;0;3;2755060.0;1153280.0
950;11042;1.495;2;0;2;1;0;2663060.0;1197260.0
951;267;0.705;0;0;0;0;0;2733100.0;1173250.0
952;1102;0.6900000000000001;0;0;1;3;0;2624490.0;1236680.0
953;434;01. Sep;0;0;2;3;0;2537890.0;1188720.0
954;1587;0.755;0;0;1;2;2;2636150.0;1260750.0
955;3411;Feb 73;0;3;15;1;1;2547930.0;1212940.0
956;249;0.765;0;1;2;3;0;2595190.0;1215180.0
957;4463;1.245;0;3;14;1;1;2723040.0;1249680.0
958;907;1.925;0;3;3;2;2;2508290.0;1139930.0
959;2439;0.87;0;0;6;2;3;2594940.0;1158050.0
960;1093;01. Aug;0;0;1;2;2;2704820.0;1109570.0
961;2823;0.64;0;0;1;2;2;2715920.0;1273360.0
962;449;Jan 75;0;2;1;3;2;2757590.0;1259330.0
963;624;02. Sep;0;4;11;2;1;2722580.0;1117450.0
964;10494;Mär 71;0;1;8;0;0;2537870.0;1178780.0
965;1031;1.065;1;0;0;3;2;2694790.0;1277450.0
966;3054;2.205;0;2;24;1;1;2688400.0;1237860.0
967;269;Jan 51;0;1;5;3;2;2574390.0;1197300.0
968;3994;0.68;0;1;0;2;2;2530700.0;1167250.0
969;1026;0.835;0;1;0;3;0;2712090.0;1261360.0
970;360;1.625;0;0;0;0;3;2690720.0;1231410.0
971;472;0.975;0;0;1;3;2;2611100.0;1213310.0
972;308;01. Mär;0;0;0;0;1;2616420.0;1128400.0
973;818;2.3850000000000002;1;3;15;2;1;2563500.0;1206890.0
974;1270;0.61;0;0;0;0;0;2714210.0;1253350.0
975;13209;3.825;0;12;55;0;0;2539890.0;1155140.0
976;19134;Jan 27;0;1;3;1;1;2499560.0;1126730.0
977;824;1.865;0;1;7;2;1;2629890.0;1269040.0
978;3284;0.905;0;0;2;1;3;2746540.0;1245950.0
979;6573;Jan 28;0;0;1;1;1;2576380.0;1103300.0
980;41390;1.675;0;0;19;0;0;2503710.0;1135950.0
981;6294;1.5350000000000001;0;4;21;1;1;2650870.0;1227070.0
982;996;1.0050000000000001;1;2;1;3;2;2507620.0;1163570.0
983;7650;Apr 75;0;8;40;0;0;2751470.0;1212630.0
984;3765;0.74;0;0;5;2;2;2700620.0;1119830.0
985;162;0.84;0;0;1;3;2;2736230.0;1250800.0
986;5010;0.73;0;1;3;1;2;2659080.0;1222480.0
987;489;1.455;0;1;2;3;2;2587830.0;1195620.0
988;1497;1.845;0;1;12;2;2;2687000.0;1226170.0
989;1364;Jan 49;0;4;8;2;2;2730460.0;1234880.0
990;362;0.75;0;0;2;3;2;2681460.0;1161950.0
991;1948;1.665;0;1;12;1;2;2500080.0;1114970.0
992;291;0.46;0;0;0;0;0;2539610.0;1207350.0
993;7296;1.065;0;1;8;1;1;2699860.0;1264350.0
994;590;1.305;0;2;2;3;3;2583440.0;1102160.0
995;629;Jan 95;1;5;7;3;1;2501020.0;1127590.0
996;417;0.975;0;0;2;3;3;2644290.0;1229710.0
997;892;0.92;0;0;0;0;3;2538540.0;1155910.0
998;393;Jan 21;0;0;2;3;3;2638990.0;1255010.0
999;1421;1.405;0;0;4;2;3;2714910.0;1087830.0
1000;561;0.81;0;0;0;0;3;2751110.0;1250350.0
1001;820;2.105;0;1;7;2;2;2706610.0;1244280.0
1002;1857;1.185;0;2;5;2;1;2673960.0;1260770.0
1003;1910;01. Nov;0;2;7;2;0;2569800.0;1134970.0
1004;137;1.955;0;1;0;3;3;2570150.0;1238820.0
1005;6186;Jan 31;0;0;0;0;1;2747150.0;1215170.0
1006;644;01. Mär;0;0;1;3;2;2712580.0;1256240.0
1007;155;0.865;0;1;2;4;3;2700360.0;1113360.0
1008;1168;Jan 18;0;0;3;2;2;2652730.0;1255710.0
1009;177;0.81;0;0;0;0;0;2669630.0;1248140.0
1010;660;01. Mai;0;0;1;2;3;2594270.0;1195120.0
1011;653;0.66;0;0;0;0;3;2702740.0;1219360.0
1012;188;0.735;0;0;0;0;0;2620670.0;1252550.0
1013;5219;1.1300000000000001;0;0;7;1;1;2643300.0;1266990.0
1014;1734;Feb 67;0;4;4;1;1;2531980.0;1185310.0
1015;290;1.1500000000000001;0;0;3;3;0;2689970.0;1231130.0
1016;1012;1.0150000000000001;0;0;1;2;3;2781830.0;1150450.0
1017;1164;1.0;0;2;5;3;3;2559800.0;1174820.0
1018;1764;Jan 96;0;0;5;1;0;2610730.0;1196650.0
1019;2644;0.855;0;1;9;2;1;2701840.0;1256490.0
1020;1227;0.96;0;0;1;2;3;2560070.0;1173000.0
1021;6868;0.74;0;1;1;1;2;2574860.0;1213730.0
1022;645;0.88;0;0;0;0;0;2754370.0;1257480.0
1023;13784;1.085;0;1;8;1;0;2556900.0;1148330.0
1024;897;1.145;0;0;3;2;3;2651080.0;1263560.0
1025;2296;3.105;0;9;33;1;1;2613590.0;1177630.0
1026;2821;Jan 28;0;1;6;1;2;2613910.0;1180650.0
1027;172;0.66;0;0;0;0;0;2600800.0;1237460.0
1028;2900;1.405;0;4;7;1;1;2621790.0;1265700.0
1029;317;Jan 25;0;0;1;3;2;2607530.0;1174930.0
1030;1924;1.905;0;1;19;1;2;2618580.0;1236110.0
1031;8727;2.775;0;0;11;1;1;2549520.0;1148090.0
1032;3332;0.71;0;3;7;2;2;2498860.0;1111310.0
1033;3653;01. Mär;0;0;10;1;1;2675050.0;1255700.0
1034;580;1.725;0;0;9;2;2;2677540.0;1249530.0
1035;555;2.025;0;0;0;0;1;2764170.0;1257100.0
1036;442;0.68;0;0;0;0;2;2612780.0;1228920.0
1037;1380;2.945;0;1;23;1;1;2682990.0;1253380.0
1038;1484;0.91;0;0;5;2;3;2655550.0;1141400.0
1039;192;0.725;0;0;0;0;3;2589560.0;1184600.0
1040;958;01. Jan;0;0;1;2;2;2635340.0;1190940.0
1041;3157;3.4450000000000003;1;4;140;1;1;2696840.0;1262300.0
1042;2513;02. Dez;0;4;14;1;1;2683070.0;1228280.0
1043;1880;0.9500000000000001;0;4;3;2;3;2725380.0;1280500.0
1044;161;0.975;0;0;1;3;2;2564250.0;1166220.0
1045;5485;Jan 75;0;7;32;1;1;2609260.0;1197580.0
1046;301;01. Jan;0;1;0;3;0;2557110.0;1175320.0
1047;2643;Jan 72;0;3;33;1;2;2613340.0;1211530.0
1048;2126;1.365;0;4;4;2;2;2729560.0;1261080.0
1049;1640;Jan 69;0;0;2;2;2;2630760.0;1226530.0
1050;521;0.72;0;1;1;3;3;2570300.0;1257820.0
1051;142;0.795;0;0;1;3;0;2760960.0;1179420.0
1052;1535;Jan 33;0;0;6;2;3;2619540.0;1253430.0
1053;101;0.705;0;1;0;4;0;2616360.0;1261160.0
1054;635;0.75;0;0;0;0;0;2567500.0;1200170.0
1055;192;0.88;0;0;0;0;3;2541440.0;1174850.0
1056;2200;1.3800000000000001;0;2;15;2;2;2604620.0;1210430.0
1057;556;Jan 16;0;2;0;3;3;2733590.0;1252060.0
1058;550;0.93;0;0;0;0;2;2695160.0;1277410.0
1059;1364;1.215;0;0;3;2;0;2634840.0;1259820.0
1060;1291;0.665;0;0;0;0;0;2574280.0;1167100.0
1061;1000;01. Aug;0;0;0;0;2;2651310.0;1230450.0
1062;2062;4.235;1;20;76;1;1;2681240.0;1225840.0
1063;963;0.81;0;0;0;0;3;2715910.0;1114230.0
1064;1756;1.735;0;0;6;1;1;2613600.0;1196300.0
1065;1910;Feb 81;0;13;25;1;1;2721090.0;1115680.0
1066;251;0.725;0;0;0;0;3;2660570.0;1256650.0
1067;1603;0.935;0;4;13;2;2;2613670.0;1268980.0
1068;1675;1.565;0;1;1;2;1;2544940.0;1201030.0
1069;569;0.97;0;1;3;3;3;2711760.0;1154020.0
1070;1145;1.415;0;1;2;2;1;2650820.0;1250770.0
1071;573;1.455;0;1;3;3;0;2610320.0;1252820.0
1072;706;0.805;0;0;0;0;3;2761730.0;1251090.0
1073;1242;0.8150000000000001;0;0;3;2;0;2624350.0;1220590.0
1074;6565;6.195;1;76;168;0;0;2501250.0;1117480.0
1075;1769;1.905;1;2;5;2;2;2738600.0;1186070.0
1076;8711;0.965;0;2;27;1;1;2663910.0;1257850.0
1077;1378;1.0050000000000001;1;0;4;2;2;2761790.0;1201470.0
1078;2485;Mär 35;0;31;126;1;1;2585080.0;1220280.0
1079;5582;Mai 73;2;6;75;0;0;2561440.0;1205480.0
1080;2489;Jan 54;0;1;7;1;1;2671050.0;1213920.0
1081;4016;0.665;0;3;15;2;2;2614090.0;1175870.0
1082;1661;1.1400000000000001;1;0;1;2;2;2657020.0;1237390.0
1083;2930;1.685;0;3;1;2;1;2532190.0;1167780.0
1084;212;1.0150000000000001;0;0;0;0;3;2550500.0;1149420.0
1085;5956;1.645;0;2;13;1;1;2711680.0;1112630.0
1086;1163;0.925;0;0;1;2;0;2736290.0;1269430.0
1087;1817;1.295;0;0;4;2;2;2666940.0;1251580.0
1088;546;0.8250000000000001;0;2;2;3;3;2715120.0;1247180.0
1089;988;0.665;0;0;3;3;2;2827250.0;1165690.0
1090;1150;0.8200000000000001;0;2;2;3;2;2667900.0;1244570.0
1091;483;Jan 61;0;1;8;3;2;2565510.0;1196280.0
1092;4588;1.295;0;5;9;1;1;2621030.0;1265670.0
1093;5970;Jan 57;0;0;1;1;1;2705410.0;1115760.0
1094;20748;2.5500000000000003;0;0;32;0;0;2690340.0;1251790.0
1095;331;0.65;0;0;0;0;0;2692650.0;1117430.0
1096;3745;02. Aug;0;2;12;1;1;2715490.0;1095520.0
1097;1149;Jan 41;1;0;2;2;2;2682280.0;1233840.0
1098;580;Jan 85;0;2;2;3;3;2571520.0;1174650.0
1099;464;0.85;0;1;0;3;0;2729870.0;1246290.0
1100;2622;1.445;0;2;9;1;2;2508150.0;1121530.0
1101;1306;Jan 23;0;0;1;2;2;2615850.0;1249990.0
1102;3953;0.68;0;0;0;0;1;2742010.0;1156790.0
1103;812;Jan 83;0;0;6;2;2;2590270.0;1214300.0
1104;2108;2.485;0;4;17;1;2;2555190.0;1146120.0
1105;1439;0.745;0;0;2;2;1;2638360.0;1262100.0
1106;6170;01. Mai;0;1;1;1;1;2739710.0;1219960.0
1107;5185;0.85;0;3;3;1;2;2723180.0;1238120.0
1108;4483;1.0150000000000001;0;3;11;1;1;2650200.0;1228460.0
1109;9598;1.395;0;0;6;1;1;2585160.0;1225440.0
1110;209;0.99;0;0;1;3;0;2737710.0;1243020.0
1111;591;01. Jan;0;1;0;3;2;2586420.0;1148230.0
1112;1554;0.665;0;0;0;0;0;2689360.0;1229320.0
1113;1455;0.8;0;0;0;0;3;2717260.0;1178130.0
1114;1206;0.715;0;0;0;0;2;2666200.0;1251070.0
1115;1630;0.775;0;0;1;2;2;2612360.0;1258220.0
1116;1710;0.8200000000000001;0;0;1;2;2;2561910.0;1184410.0
1117;16431;1.965;0;4;19;0;1;2611680.0;1225780.0
1118;1338;01. Aug;0;1;2;2;2;2590090.0;1115480.0
1119;439;01. Dez;0;0;0;0;2;2636940.0;1214410.0
1120;474;0.79;0;0;2;3;2;2685840.0;1156350.0
1121;1293;01. Feb;1;0;0;3;3;2581410.0;1242720.0
1122;378;0.85;0;0;2;3;0;2662940.0;1249590.0
1123;423;Jan 23;0;0;1;3;1;2591540.0;1208620.0
1124;584;0.76;0;1;1;3;0;2687370.0;1233140.0
1125;853;Feb 71;0;6;11;2;1;2666670.0;1257190.0
1126;2481;01. Jan;0;3;2;2;2;2601640.0;1205220.0
1127;1249;0.745;0;0;2;3;3;2514200.0;1151480.0
1128;2016;0.665;0;0;0;0;0;2770720.0;1139620.0
1129;289;0.925;0;0;0;0;3;2548020.0;1178410.0
1130;758;0.895;0;0;2;3;3;2660670.0;1172520.0
1131;5047;02. Jul;0;5;8;1;1;2715180.0;1108530.0
1132;2085;Jan 74;0;2;21;1;1;2594840.0;1202300.0
1133;91;0.8;0;0;0;0;0;2735380.0;1271630.0
1134;2605;1.185;0;1;5;2;2;2601150.0;1207000.0
1135;1562;Jan 98;0;2;14;2;2;2740260.0;1267630.0
1136;16755;5.855;1;7;65;0;0;2618220.0;1264550.0
1137;4574;Feb 16;0;3;2;1;1;2632670.0;1127600.0
1138;1236;Jan 54;0;0;1;2;1;2669010.0;1244200.0
1139;475;1.975;0;1;4;3;1;2700570.0;1275800.0
1140;1124;1.0050000000000001;0;0;1;2;1;2522790.0;1153470.0
1141;1887;Jan 77;0;1;6;1;1;2723930.0;1254350.0
1142;252;1.235;0;1;2;3;3;2707130.0;1264900.0
1143;4545;1.965;0;0;14;1;1;2632640.0;1244140.0
1144;290;0.81;0;0;0;0;3;2560380.0;1214640.0
1145;1241;01. Feb;0;4;3;3;2;2571760.0;1231480.0
1146;88;0.78;0;0;0;0;0;2628010.0;1255700.0
1147;3402;0.965;0;0;4;1;1;2531480.0;1167650.0
1148;2242;1.485;0;3;11;2;1;2655790.0;1248890.0
1149;4899;1.115;0;0;1;1;2;2654310.0;1245910.0
1150;1323;1.925;0;1;6;2;3;2597690.0;1212940.0
1151;184;0.66;0;0;0;0;0;2577760.0;1162700.0
1152;2165;1.6600000000000001;1;1;13;1;2;2753380.0;1261500.0
1153;1296;3.1350000000000002;0;8;24;1;1;2557930.0;1144110.0
1154;142;1.105;1;0;0;4;3;2552750.0;1169370.0
1155;3883;3.6550000000000002;1;7;21;1;1;2635060.0;1241490.0
1156;2994;01. Feb;0;2;3;2;2;2530420.0;1167150.0
1157;895;Jan 45;0;1;0;3;0;2603240.0;1192430.0
1158;2751;2.4050000000000002;0;0;2;1;0;2735420.0;1131170.0
1159;2595;0.795;0;0;3;2;2;2716050.0;1261240.0
1160;7448;1.305;0;1;4;1;1;2559420.0;1157750.0
1161;1360;Feb 48;0;2;7;2;2;2657520.0;1235280.0
1162;4169;1.705;0;5;15;1;2;2620960.0;1265430.0
1163;1444;0.78;0;0;0;0;2;2670900.0;1249900.0
1164;655;0.715;0;1;3;3;0;2621720.0;1262910.0
1165;4965;0.6950000000000001;0;0;2;1;2;2654740.0;1247070.0
1166;1155;1.1500000000000001;0;1;4;2;2;2585350.0;1199790.0
1167;1334;Feb 89;0;4;6;2;2;2588430.0;1119230.0
1168;2011;0.895;0;2;1;2;1;2707920.0;1247140.0
1169;200;0.715;0;0;0;0;3;2712480.0;1254130.0
1170;6045;1.2550000000000001;0;0;4;1;1;2682460.0;1254190.0
1171;4048;Mär 56;0;3;29;1;1;2533760.0;1155270.0
1172;2161;Feb 21;0;4;19;1;2;2722930.0;1247180.0
1173;20025;3.605;0;5;18;0;0;2497650.0;1121710.0
1174;3882;Jan 83;0;1;3;1;1;2735950.0;1144890.0
1175;254;0.88;0;1;0;3;0;2740440.0;1245600.0
1176;153;Jan 16;0;0;0;0;3;2543000.0;1176560.0
1177;3268;Jan 57;0;4;27;1;1;2600470.0;1198810.0
1178;1542;0.8250000000000001;1;0;1;3;3;2605080.0;1126480.0
1179;1340;Mär 81;0;14;47;1;1;2754560.0;1260730.0
1180;3142;0.675;0;0;4;2;2;2720970.0;1254840.0
1181;821;0.5650000000000001;0;0;3;3;0;2796380.0;1181060.0
1182;2707;Jan 82;1;0;1;2;1;2738130.0;1156090.0
1183;127;0.975;0;0;0;0;0;2554500.0;1170270.0
1184;139;0.635;0;0;0;0;0;2567270.0;1197860.0
1185;4141;01. Aug;0;0;6;1;1;2699460.0;1246600.0
1186;202;0.92;0;0;0;0;0;2622330.0;1214150.0
1187;1531;0.87;0;3;9;2;2;2577280.0;1197000.0
1188;1566;0.835;0;0;2;2;3;2605330.0;1250860.0
1189;3249;2.7600000000000002;0;2;17;1;1;2683680.0;1211980.0
1190;1913;1.225;0;1;3;2;2;2559380.0;1120100.0
1191;267;0.785;0;1;0;4;3;2653980.0;1260470.0
1192;9673;2.785;0;6;27;1;1;2508620.0;1142700.0
1193;188;0.855;0;0;0;0;0;2553670.0;1162630.0
1194;2324;Jan 73;1;6;16;1;2;2674560.0;1221740.0
1195;1054;0.9400000000000001;0;0;3;2;0;2622460.0;1189610.0
1196;121;0.87;0;0;0;0;0;2547650.0;1180210.0
1197;2261;Feb 86;0;5;23;1;1;2654430.0;1249160.0
1198;5241;2.9050000000000002;0;3;1;1;1;2539640.0;1185540.0
1199;716;0.725;0;1;0;3;0;2673810.0;1257470.0
1200;4443;1.1400000000000001;0;0;2;1;2;2627670.0;1240170.0
1201;2946;Jan 59;0;1;3;1;1;2563120.0;1182420.0
1202;9507;2.5500000000000003;0;1;1;1;1;2514170.0;1146900.0
1203;135;0.385;0;0;0;0;0;2714000.0;1148160.0
1204;1160;Jan 33;0;0;3;2;1;2560880.0;1168850.0
1205;1929;1.685;1;0;9;2;1;2692760.0;1254670.0
1206;404;1.325;0;0;0;0;3;2638720.0;1238140.0
1207;1031;0.855;0;1;1;3;3;2617210.0;1225930.0
1208;8579;Feb 57;0;2;2;1;1;2588870.0;1201110.0
1209;804;1.5050000000000001;0;2;1;3;2;2741230.0;1268820.0
1210;5482;2.0300000000000002;0;4;17;1;1;2659400.0;1261470.0
1211;303;0.81;0;1;1;3;3;2707070.0;1110640.0
1212;450;0.705;0;2;6;3;2;2499410.0;1120930.0
1213;1219;01. Sep;0;0;0;0;3;2717580.0;1108590.0
1214;1185;2.5100000000000002;1;1;9;2;1;2554750.0;1188170.0
1215;365;0.905;0;0;2;3;2;2657800.0;1264770.0
1216;655;0.96;0;0;0;0;0;2664260.0;1241820.0
1217;1215;Jan 29;0;0;4;2;2;2594350.0;1191790.0
1218;189;Jan 76;1;3;1;3;3;2674330.0;1176450.0
1219;3960;2.945;1;4;32;1;1;2692090.0;1249200.0
1220;13061;Mär 75;0;5;49;0;0;2613780.0;1265200.0
1221;481;1.485;0;0;2;3;2;2623380.0;1242910.0
1222;352;Jan 41;0;0;1;3;2;2669800.0;1267950.0
1223;178;0.645;0;0;0;0;0;2619600.0;1209540.0
1224;2144;0.805;0;1;0;3;3;2616100.0;1216480.0
1225;1642;Feb 64;0;8;7;2;1;2681370.0;1224240.0
1226;6440;Mär 85;0;1;10;1;0;2648720.0;1249050.0
1227;3064;01. Sep;0;6;10;2;1;2695590.0;1249410.0
1228;1571;1.035;0;1;1;2;3;2566540.0;1218850.0
1229;1593;1.7650000000000001;0;2;12;2;2;2674860.0;1245850.0
1230;533;0.75;0;5;3;3;3;2713110.0;1091270.0
1231;2328;0.96;0;0;6;2;2;2606300.0;1251360.0
1232;288;1.645;0;0;0;0;2;2541420.0;1173000.0
1233;1893;0.705;0;0;3;2;0;2796780.0;1145170.0
1234;11649;02. Jul;0;2;3;1;1;2759020.0;1239210.0
1235;318;1.0;0;1;0;3;3;2610630.0;1192810.0
1236;4666;1.185;1;4;2;1;1;2677620.0;1260820.0
1237;342;0.995;0;0;0;0;3;2717190.0;1235630.0
1238;362;0.9400000000000001;0;0;0;0;3;2548270.0;1176910.0
1239;3550;0.6900000000000001;0;1;3;2;2;2606940.0;1262270.0
1240;191;1.045;0;0;1;3;0;2603710.0;1180160.0
1241;4268;02. Feb;1;1;8;1;1;2611340.0;1181060.0
1242;2530;2.365;1;1;8;1;2;2577450.0;1103290.0
1243;1926;4.085;1;27;75;1;1;2610420.0;1268530.0
1244;1090;1.445;0;1;3;2;2;2640430.0;1265610.0
1245;3798;3.025;0;3;6;1;1;2678720.0;1202380.0
1246;438;0.715;0;0;1;3;0;2583350.0;1242250.0
1247;1714;Jan 48;0;0;8;2;2;2706710.0;1236920.0
1248;1352;Jan 37;0;0;2;2;2;2693780.0;1242870.0
1249;557;Jan 21;0;1;3;3;1;2590140.0;1215710.0
1250;839;0.72;0;0;1;3;0;2698560.0;1258340.0
1251;14982;1.355;0;0;4;1;1;2603860.0;1227140.0
1252;517;Jan 56;0;0;2;3;0;2621520.0;1251620.0
1253;4301;1.435;0;4;9;1;1;2647180.0;1251580.0
1254;85;0.655;0;1;0;4;0;2641340.0;1230530.0
1255;907;0.72;0;1;1;3;3;2619480.0;1249380.0
1256;1754;Jan 41;0;0;2;2;2;2543610.0;1213530.0
1257;825;1.235;0;0;3;2;1;2739490.0;1242710.0
1258;1048;0.91;0;1;2;3;3;2629820.0;1211920.0
1259;6590;Feb 14;0;1;2;1;1;2679440.0;1202020.0
1260;169;0.8250000000000001;0;0;2;3;0;2585360.0;1206980.0
1261;12096;Feb 15;0;4;10;1;0;2676740.0;1218740.0
1262;876;2.0300000000000002;0;0;1;2;2;2656320.0;1263010.0
1263;297;0.775;0;0;0;0;3;2547160.0;1159040.0
1264;795;0.8300000000000001;0;3;7;3;2;2678880.0;1206260.0
1265;1039;1.595;0;3;8;2;2;2549180.0;1147620.0
1266;3263;0.9;0;5;2;2;2;2706060.0;1249740.0
1267;183;Jan 36;0;0;1;3;3;2606340.0;1199320.0
1268;1386;Jan 26;0;1;14;2;2;2574640.0;1186270.0
1269;3117;Jan 42;0;3;7;1;2;2594750.0;1198080.0
1270;193;0.8200000000000001;0;0;0;0;3;2601900.0;1125280.0
1271;694;0.975;0;2;7;3;2;2547630.0;1154000.0
1272;987;Jan 17;0;0;2;2;3;2681650.0;1237040.0
1273;158;0.5750000000000001;0;0;0;0;0;2562900.0;1234920.0
1274;1070;2.105;0;2;10;2;2;2750870.0;1253450.0
1275;758;1.085;0;2;5;3;3;2663550.0;1168910.0
1276;893;0.835;0;1;0;3;3;2651760.0;1255020.0
1277;558;Jan 18;0;4;10;3;3;2507240.0;1123560.0
1278;935;1.625;0;1;1;2;1;2739080.0;1267240.0
1279;2021;Feb 42;1;11;26;1;1;2674670.0;1222070.0
1280;622;Jan 52;0;0;1;3;3;2706090.0;1269320.0
1281;763;0.645;0;1;3;3;2;2565390.0;1125120.0
1282;920;0.84;0;1;3;3;3;2632570.0;1187250.0
1283;5961;0.6900000000000001;0;1;7;1;1;2714970.0;1233940.0
1284;1249;1.655;0;1;1;2;2;2692730.0;1255600.0
1285;902;1.285;0;0;0;0;2;2705670.0;1236570.0
1286;1483;Jan 54;0;1;9;2;2;2671560.0;1240980.0
1287;1923;02. Sep;0;3;6;1;1;2714910.0;1258430.0
1288;1789;1.975;0;1;9;1;2;2610250.0;1168480.0
1289;2683;Feb 14;1;13;25;1;1;2611040.0;1270390.0
1290;6077;3.665;0;3;11;1;1;2553480.0;1199850.0
1291;375;0.705;0;0;0;0;0;2652540.0;1218660.0
1292;87;0.675;0;0;2;4;3;2565640.0;1212050.0
1293;330;1.0;0;0;1;3;3;2609710.0;1201250.0
1294;245;0.9;0;0;0;0;0;2604360.0;1179220.0
1295;13957;Feb 68;0;9;29;0;0;2666010.0;1204700.0
1296;3738;1.815;0;2;8;1;1;2722760.0;1253760.0
1297;414;0.85;0;0;0;0;3;2627230.0;1219290.0
1298;1578;Jan 35;0;0;2;2;2;2697950.0;1234080.0
1299;1177;0.74;0;1;1;3;0;2633790.0;1264910.0
